postal_code,status,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,inferred_locality_type,matched_township_id,matched_local_admin_area_id,name_evidence,match_method,duplicate_extra_source_rows,source_row_count_en,source_row_count_my,reason,matched_township_public_id,v2_status,v2_reason,matched_local_admin_public_id
0230020,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,အလုံ ရပ်ကွက်,Ah Lone Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230021,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,အိုးဘိုတောင် ရပ်ကွက်,Oe Bo (South) Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230022,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,မြို့သစ် ရပ်ကွက်,Myo Thit Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230023,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,နန္ဒဝန် ရပ်ကွက်,Nan Da Wun Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230024,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,နတ်လူထိပ်ပန် ရပ်ကွက်,Nat Lu Hteik Pan Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230025,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,စက်မှုဇုန် ရပ်ကွက်,Set Hmu Zon Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230026,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,ကန်သာဦး ရပ်ကွက်,Kan Thar Oo Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230027,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,ချမ်းမြဝတီ ရပ်ကွက်,Chan Mya Wa Di Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230028,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,ရွှေဇလုပ် ရပ်ကွက်,Shwe Za Loke Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230029,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,ပြည်တော်သာ ရပ်ကွက်,Pyi Taw Thar Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230030,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,ဗန္ဓုလ ရပ်ကွက်,Ban Du La Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0230031,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မုံရွာ မြို့နယ်,Monywa Township,ရွှေပြည်အေး ရပ်ကွက်,Shwe Pyi Aye Quarter,ward,6822,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6822 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0236001,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,မြို့သစ် ရပ်ကွက်,Myo Thit Quarter,ward,6875,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6875 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0236002,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,မြောက် ရပ်ကွက်,Myauk Quarter,ward,6875,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6875 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0236003,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,အလယ် ရပ်ကွက်,Ah Lel Quarter,ward,6875,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6875 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0236004,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,တောင် ရပ်ကွက်,Taung Quarter,ward,6875,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6875 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0236224,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ပရိမ္မကျွန်း ကျေးရွာအုပ်စု,Pa Rein Ma Kyun Village Tract,village_tract,6875,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6875 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0237019,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,တင်းတိပ် ရပ်ကွက်,Tin Teik Quarter,ward,6831,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6831 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0237020,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,စီတီး ရပ်ကွက်,Si Tee Quarter,ward,6831,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6831 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0237021,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ပဲကတိုး ရပ်ကွက်,Pe Ka Toe Quarter,ward,6831,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6831 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0237023,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ပြူကံ ရပ်ကွက်,Pyu Kan Quarter,ward,6831,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6831 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0237225,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ဆားတောင် ကျေးရွာအုပ်စု,Sar Taung Village Tract,village_tract,6831,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6831 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
