source_key,entity_type,survivor_core_id,duplicate_core_ids,preserve_survivor_geometry,hard_delete,dependency_counts_survivor,dependency_counts_duplicates,repoint_plan,recommended_decision,review_decision,review_note
village:155191:row4199:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123147,123236;123289,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123236:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123289:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:155721:row4211:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123035,128784,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,128784:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:157024:row4237:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123220,123249,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123249:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:157071:row4245:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123004,123144;123182;123184,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123144:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123182:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123184:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:157675:row4255:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123147,123236;123289,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123236:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123289:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:157677:row4256:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123089,123115;123186,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123115:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123186:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:157674:row4257:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123082,123153,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123153:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:163141:row4331:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123220,123249,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123249:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:163445:row4346:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123057,123109;123176;123181;123243,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123109:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123176:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123181:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123243:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:163744:row4364:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123111,123112;123175;123193,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123112:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123175:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123193:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:164002:row4388:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,122977,123259,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123259:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:164035:row4391:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123096,123468,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123468:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:150426:row4421:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123466,123658,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123658:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:150767:row4429:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123366,123429,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123429:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:151218:row4432:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123431,123706,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123706:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:151254:row4441:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123414,123451,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123451:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:151329:row4447:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123392,123478,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123478:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:153047:row4471:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123431,123706,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123706:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:153045:row4473:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123349,123587,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123587:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:153173:row4499:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123321,123482;123621;123698,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123482:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123621:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123698:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:153505:row4520:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123309,123413;123417;123516;123563;123619,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123413:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123417:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123516:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123563:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123619:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:154001:row4526:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123349,123587,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123587:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:154296:row4529:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123376,123525;123647;123679;123711,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123525:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123647:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123679:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123711:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:154563:row4541:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123383,123524,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123524:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:154775:row4558:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123309,123413;123417;123516;123563;123619,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123413:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123417:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123516:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123563:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|123619:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:154821:row4567:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,123314,123338,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,123338:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
