postal_code,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,candidate_admin_ids,candidate_names,candidate_types,name_evidence,recommended_action,review_decision,selected_local_admin_area_id,review_note
0208202,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,ခါတွန် ကျေးရွာအုပ်စု,Khar Tun Village Tract,,ခါတွန် [Khar Tun/ခါတွန်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208203,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,ဝါးရုံသာ ကျေးရွာအုပ်စု,War Yon Thar Village Tract,,ဝါးရုံသာ [War Yon Thar/ဝါးရုံသာ],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208204,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,ပန်းသာ ကျေးရွာအုပ်စု,Pan Thar Village Tract,,ပန်းသာ [Pan Thar/ပန်းသာ],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208205,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,တပ်ကုန်း ကျေးရွာအုပ်စု,Tat Kone Village Tract,,တပ်ကုန်း [Tat Kone/တပ်ကုန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208206,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,ဖဲကဇက် ကျေးရွာအုပ်စု,Hpe Ka Zet Village Tract,,ဖဲကဇက် [Hpe Ka Zet/ဖဲကဇက်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208207,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,တိန်းသာ ကျေးရွာအုပ်စု,Tein Thar Village Tract,,တိန်းသာ [Tein Thar/တိန်းသာ],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208208,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,နားပင် ကျေးရွာအုပ်စု,Nar Pin Village Tract,,နားပင် [Nar Pin/နားပင်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208209,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,ကင်းတပ် ကျေးရွာအုပ်စု,Kin Tat Village Tract,,ကင်းတပ် [Kin Tat/ကင်းတပ်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208210,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,မှော်ကူး ကျေးရွာအုပ်စု,Hmaw Ku Village Tract,,မှော်ကူး [Hmaw Ku/မှော်ကူး],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208211,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,တွန်းပင် ကျေးရွာအုပ်စု,Tun Pin Village Tract,,တွန်းပင် [Tun Pin/တွန်းပင်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208212,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,အော်ဇီးခုန် ကျေးရွာအုပ်စု,Aw Zee Khon Village Tract,,အော်ဇီးခုန် [Aw Zee Khon/အော်ဇီးခုန်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208213,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,လောင်းကောင်း ကျေးရွာအုပ်စု,Laung Kaung Village Tract,,လောင်းကောင်း [Laung Kaung/လောင်းကောင်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208214,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,ကြာအင်း ကျေးရွာအုပ်စု,Kyar Inn Village Tract,,ကြာအင်း [Kyar Inn/ကြာအင်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208215,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,ဇီးခုံ ကျေးရွာအုပ်စု,Zee Khon Village Tract,,ဇီးခုံ [Zee Khon/ဇီးခုံ],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208216,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,နန်းစောက်စောက် ကျေးရွာအုပ်စု,Nan Sauk Sauk Village Tract,,နန်းစောက်စောက် [Nan Sauk Sauk/နန်းစောက်စောက်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208217,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,မှန်ပင် ကျေးရွာအုပ်စု,Hman Pin Village Tract,,မှန်ပင် [Hman Pin/မှန်ပင်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208218,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,ထန်းပင်ကုန်း ကျေးရွာအုပ်စု,Htan Pin Kone Village Tract,,ထန်းပင်ကုန်း [Htan Pin Kone/ထန်းပင်ကုန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208219,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,ဖာတင်း ကျေးရွာအုပ်စု,Hpar Tin Village Tract,,ဖာတင်း [Hpar Tin/ဖာတင်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208220,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,အုပ်ဖို ကျေးရွာအုပ်စု,Oke Hpo Village Tract,,အုပ်ဖို [Oke Hpo/အုပ်ဖို],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208221,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,တောင်ကုန်း ကျေးရွာအုပ်စု,Taung Kone Village Tract,,တောင်ကုန်း [Taung Kone/တောင်ကုန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0208222,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မော်လိုက် မြို့နယ်,Mawlaik Township,ထော်သာ ကျေးရွာအုပ်စု,Htaw Thar Village Tract,,ထော်သာ [Htaw Thar/ထော်သာ],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
